t_s,Px_mm,Py_mm,Pz_mm,b1_mm,b2_mm,b3_mm,b1_mm_s,b2_mm_s,b3_mm_s,b1_mm_s2,b2_mm_s2,b3_mm_s2,thetaC1_deg,thetaD1_deg,thetaC2_deg,thetaD2_deg,thetaC3_deg,thetaD3_deg
1.24,0.0,-24.624,0.0,100.0,75.376,100.0,0.0,24.8,0.0,0.0,20.0,0.0,63.339692152707826,-63.339692152707826,59.99999999999999,-59.99999999999999,53.968143192758035,-65.68424107039175
1.25,0.0,-24.375,0.0,100.0,75.625,100.0,0.0,25.0,0.0,0.0,20.0,0.0,63.30642919686622,-63.30642919686622,59.99999999999999,-59.99999999999999,54.030465909975746,-65.62890116816604
1.26,0.0,-24.124,0.0,100.0,75.876,100.0,0.0,25.2,0.0,0.0,20.0,0.0,63.272889238889384,-63.272889238889384,59.99999999999999,-59.99999999999999,54.093265960139505,-65.5730686758749
1.27,0.0,-23.871,0.0,100.0,76.129,100.0,0.0,25.4,0.0,0.0,20.0,0.0,63.239072022396655,-63.239072022396655,59.99999999999999,-59.99999999999999,54.156542653012835,-65.51674255654117
1.28,0.0,-23.616,0.0,100.0,76.384,100.0,0.0,25.6,0.0,0.0,20.0,0.0,63.204977288104004,-63.204977288104004,59.99999999999999,-59.99999999999999,54.22029528750273,-65.4599217698342
1.29,0.0,-23.358999999999998,0.0,100.0,76.641,100.0,0.0,25.8,0.0,0.0,20.0,0.0,63.17060477380084,-63.17060477380084,59.99999999999999,-59.99999999999999,54.28452315152891,-65.40260527219839
1.3,0.0,-23.099999999999998,0.0,100.0,76.9,100.0,0.0,26.0,0.0,0.0,20.0,0.0,63.13595421432653,-63.13595421432653,59.99999999999999,-59.99999999999999,54.3492255218921,-65.34479201698326
1.31,0.0,-22.839,0.0,100.0,77.161,100.0,0.0,26.200000000000003,0.0,0.0,20.0,0.0,63.101025341546716,-63.101025341546716,59.99999999999999,-59.99999999999999,54.41440166414119,-65.28648095457501
1.32,0.0,-22.575999999999997,0.0,100.0,77.424,100.0,0.0,26.400000000000002,0.0,0.0,20.0,0.0,63.06581788432913,-63.06581788432913,59.99999999999999,-59.99999999999999,54.48005083243946,-65.22767103252913
1.33,0.0,-22.311,0.0,100.0,77.689,100.0,0.0,26.6,0.0,0.0,20.0,0.0,63.03033156851931,-63.03033156851931,59.99999999999999,-59.99999999999999,54.546172269429746,-65.16836119570468
1.34,0.0,-22.043999999999997,0.0,100.0,77.956,100.0,0.0,26.8,0.0,0.0,20.0,0.0,62.994566116915806,-62.994566116915806,59.99999999999999,-59.99999999999999,54.61276520609867,-65.10855038639984
1.35,0.0,-21.775,0.0,100.0,78.225,100.0,0.0,27.0,0.0,0.0,20.0,0.0,62.9585212492452,-62.9585212492452,59.99999999999999,-59.99999999999999,54.67982886163978,-65.04823754448887
1.36,0.0,-21.503999999999998,0.0,100.0,78.49600000000001,100.0,0.0,27.200000000000003,0.0,0.0,20.0,0.0,62.92219668213681,-62.92219668213681,59.99999999999999,-59.99999999999999,54.74736244331584,-64.98742160756038
1.37,0.0,-21.230999999999998,0.0,100.0,78.769,100.0,0.0,27.400000000000002,0.0,0.0,20.0,0.0,62.88559212909685,-62.88559212909685,59.99999999999999,-59.99999999999999,54.81536514632004,-64.9261015110571
1.3800000000000001,0.0,-20.955999999999996,0.0,100.0,79.04400000000001,100.0,0.0,27.6,0.0,0.0,20.0,0.0,62.848707300482644,-62.848707300482644,59.99999999999999,-59.99999999999999,54.883836153636295,-64.86427618841685
1.3900000000000001,0.0,-20.678999999999995,0.0,100.0,79.321,100.0,0.0,27.800000000000004,0.0,0.0,20.0,0.0,62.81154190347613,-62.81154190347613,59.99999999999999,-59.99999999999999,54.95277463589856,-64.8019445712152
1.4000000000000001,0.0,-20.399999999999995,0.0,100.0,79.60000000000001,100.0,0.0,28.000000000000004,0.0,0.0,20.0,0.0,62.7740956420572,-62.7740956420572,59.99999999999999,-59.99999999999999,55.022179751249276,-64.73910558930912
1.41,0.0,-20.119000000000003,0.0,100.0,79.881,100.0,0.0,28.2,0.0,0.0,20.0,0.0,62.736368216976736,-62.736368216976736,59.99999999999999,-59.99999999999999,55.092050645196885,-64.67575817098228
1.42,0.0,-19.836,0.0,100.0,80.164,100.0,0.0,28.4,0.0,0.0,20.0,0.0,62.69835932572917,-62.69835932572917,59.99999999999999,-59.99999999999999,55.16238645047227,-64.61190124309165
1.43,0.0,-19.551000000000002,0.0,100.0,80.449,100.0,0.0,28.599999999999998,0.0,0.0,20.0,0.0,62.66006866252483,-62.66006866252483,59.99999999999999,-59.99999999999999,55.2331862868845,-64.54753373121552
1.44,0.0,-19.264000000000003,0.0,100.0,80.73599999999999,100.0,0.0,28.799999999999997,0.0,0.0,20.0,0.0,62.62149591826175,-62.62149591826175,59.99999999999999,-59.99999999999999,55.30444926117559,-64.48265455980274
1.45,0.0,-18.975,0.0,100.0,81.025,100.0,0.0,29.0,0.0,0.0,20.0,0.0,62.582640780497336,-62.582640780497336,59.99999999999999,-59.99999999999999,55.37617446687441,-64.41726265232353
1.46,0.0,-18.684000000000005,0.0,100.0,81.316,100.0,0.0,29.2,0.0,0.0,20.0,0.0,62.543502933419504,-62.543502933419504,59.99999999999999,-59.99999999999999,55.448360984149694,-64.35135693142152
1.47,0.0,-18.391000000000002,0.0,100.0,81.609,100.0,0.0,29.4,0.0,0.0,20.0,0.0,62.5040820578175,-62.5040820578175,59.99999999999999,-59.99999999999999,55.521007879662164,-64.28493631906716
1.48,0.0,-18.096,0.0,100.0,81.904,100.0,0.0,29.6,0.0,0.0,20.0,0.0,62.464377831052346,-62.464377831052346,59.99999999999999,-59.99999999999999,55.59411420641601,-64.2179997367126
1.49,0.0,-17.799,0.0,100.0,82.201,100.0,0.0,29.8,0.0,0.0,20.0,0.0,62.424389927026894,-62.424389927026894,59.99999999999999,-59.99999999999999,55.667679003609265,-64.15054610544777
1.5,0.0,-17.5,0.0,100.0,82.5,100.0,0.0,30.0,0.0,0.0,20.0,0.0,62.38411801615554,-62.38411801615554,59.99999999999999,-59.99999999999999,55.7417012964837,-64.08257434615794
1.51,0.0,-17.198999999999998,0.0,100.0,82.801,100.0,0.0,30.2,0.0,0.0,20.0,0.0,62.34356176533344,-62.34356176533344,59.99999999999999,-59.99999999999999,55.8161800961736,-64.0140833796825
1.52,0.0,-16.896,0.0,100.0,83.104,100.0,0.0,30.4,0.0,0.0,20.0,0.0,62.302720837905476,-62.302720837905476,59.99999999999999,-59.99999999999999,55.89111439955406,-63.945072126975255
1.53,0.0,-16.591,0.0,100.0,83.40899999999999,100.0,0.0,30.6,0.0,0.0,20.0,0.0,62.26159489363472,-62.26159489363472,59.99999999999999,-59.99999999999999,55.96650318908829,-63.8755395092658
1.54,0.0,-16.284,0.0,100.0,83.71600000000001,100.0,0.0,30.8,0.0,0.0,20.0,0.0,62.22018358867048,-62.22018358867048,59.99999999999999,-59.99999999999999,56.04234543267441,-63.80548444822244
1.55,0.0,-15.974999999999998,0.0,100.0,84.025,100.0,0.0,31.0,0.0,0.0,20.0,0.0,62.17848657551603,-62.17848657551603,59.99999999999999,-59.99999999999999,56.11864008349131,-63.73490586611636
1.56,0.0,-15.663999999999998,0.0,100.0,84.336,100.0,0.0,31.200000000000003,0.0,0.0,20.0,0.0,62.136503502995836,-62.136503502995836,59.99999999999999,-59.99999999999999,56.19538607984396,-63.66380268598702
1.57,0.0,-15.350999999999999,0.0,100.0,84.649,100.0,0.0,31.400000000000002,0.0,0.0,20.0,0.0,62.09423401622237,-62.09423401622237,59.99999999999999,-59.99999999999999,56.27258234500804,-63.592173831809056
1.58,0.0,-15.035999999999994,0.0,100.0,84.964,100.0,0.0,31.6,0.0,0.0,20.0,0.0,62.05167775656256,-62.05167775656256,59.99999999999999,-59.99999999999999,56.35022778707375,-63.52001822866014
1.59,0.0,-14.718999999999998,0.0,100.0,85.281,100.0,0.0,31.8,0.0,0.0,20.0,0.0,62.008834361603704,-62.008834361603704,59.99999999999999,-59.99999999999999,56.42832129878922,-63.4473348028905
1.6,0.0,-14.399999999999995,0.0,100.0,85.60000000000001,100.0,0.0,32.0,0.0,0.0,20.0,0.0,61.965703465119056,-61.965703465119056,59.99999999999999,-59.99999999999999,56.5068617574031,-63.3741224822934
1.61,0.0,-14.078999999999997,0.0,100.0,85.921,100.0,0.0,32.2,0.0,0.0,20.0,0.0,61.92228469703287,-61.92228469703287,59.99999999999999,-59.99999999999999,56.58584802450667,-63.300380196277175
1.62,0.0,-13.755999999999993,0.0,100.0,86.244,100.0,0.0,32.400000000000006,0.0,0.0,20.0,0.0,61.878577683385046,-61.878577683385046,59.99999999999999,-59.99999999999999,56.6652789458753,-63.226106876038145
1.6300000000000001,0.0,-13.430999999999997,0.0,100.0,86.569,100.0,0.0,32.6,0.0,0.0,20.0,0.0,61.834582046295274,-61.834582046295274,59.99999999999999,-59.99999999999999,56.74515335130947,-63.1513014547352
1.6400000000000001,0.0,-13.103999999999996,0.0,100.0,86.896,100.0,0.0,32.800000000000004,0.0,0.0,20.0,0.0,61.79029740392679,-61.79029740392679,59.99999999999999,-59.99999999999999,56.82547005447508,-63.07596286766523
1.6500000000000001,0.0,-12.774999999999995,0.0,100.0,87.22500000000001,100.0,0.0,33.0,0.0,0.0,20.0,0.0,61.74572337044958,-61.74572337044958,59.99999999999999,-59.99999999999999,56.90622785274349,-63.00009005244003
1.6600000000000001,0.0,-12.443999999999996,0.0,100.0,87.55600000000001,100.0,0.0,33.2,0.0,0.0,20.0,0.0,61.700859556003124,-61.700859556003124,59.99999999999999,-59.99999999999999,56.987425527030844,-62.92368194916426
1.67,0.0,-12.111,0.0,100.0,87.889,100.0,0.0,33.4,0.0,0.0,20.0,0.0,61.65570556665871,-61.65570556665871,59.99999999999999,-59.99999999999999,57.06906184163713,-62.84673750061469
1.68,0.0,-11.776000000000003,0.0,100.0,88.22399999999999,100.0,0.0,33.6,0.0,0.0,20.0,0.0,61.610261004381165,-61.610261004381165,59.99999999999999,-59.99999999999999,57.15113554408467,-62.76925565242051
1.69,0.0,-11.439000000000004,0.0,100.0,88.56099999999999,100.0,0.0,33.8,0.0,0.0,20.0,0.0,61.56452546699013,-61.56452546699013,59.99999999999999,-59.99999999999999,57.23364536495633,-62.69123535324493
1.7,0.0,-11.100000000000001,0.0,100.0,88.9,100.0,0.0,34.0,0.0,0.0,20.0,0.0,61.518498548120974,-61.518498548120974,59.99999999999999,-59.99999999999999,57.31659001773323,-62.61267555496778
1.71,0.0,-10.759000000000004,0.0,100.0,89.241,100.0,0.0,34.2,0.0,0.0,20.0,0.0,61.4721798371848,-61.4721798371848,59.99999999999999,-59.99999999999999,57.39996819863221,-62.5335752128694
1.72,0.0,-10.416000000000004,0.0,100.0,89.584,100.0,0.0,34.4,0.0,0.0,20.0,0.0,61.42556891932843,-61.42556891932843,59.99999999999999,-59.99999999999999,57.48377858644294,-62.45393328581546
1.73,0.0,-10.070999999999998,0.0,100.0,89.929,100.0,0.0,34.6,0.0,0.0,20.0,0.0,61.37866537539349,-61.37866537539349,59.99999999999999,-59.99999999999999,57.56801984236469,-62.37374873644297
1.74,0.0,-9.724,0.0,100.0,90.276,100.0,0.0,34.8,0.0,0.0,20.0,0.0,61.33146878187512,-61.33146878187512,59.99999999999999,-59.99999999999999,57.65269060984293,-62.29302053134741
1.75,0.0,-9.375,0.0,100.0,90.625,100.0,0.0,35.0,0.0,0.0,20.0,0.0,61.283978710880085,-61.283978710880085,59.99999999999999,-59.99999999999999,57.73778951440559,-62.21174764127078
1.76,0.0,-9.024000000000001,0.0,100.0,90.976,100.0,0.0,35.2,0.0,0.0,20.0,0.0,61.2361947300844,-61.2361947300844,59.99999999999999,-59.99999999999999,57.823315163499274,-62.12992904129085
1.77,0.0,-8.671,0.0,100.0,91.32900000000001,100.0,0.0,35.4,0.0,0.0,20.0,0.0,61.18811640269034,-61.18811640269034,59.99999999999999,-59.99999999999999,57.909266146325116,-62.04756371101118
1.78,0.0,-8.315999999999999,0.0,100.0,91.684,100.0,0.0,35.6,0.0,0.0,20.0,0.0,61.13974328738285,-61.13974328738285,59.99999999999999,-59.99999999999999,57.99564103367464,-61.964650634752445
1.79,0.0,-7.959000000000003,0.0,100.0,92.041,100.0,0.0,35.8,0.0,0.0,20.0,0.0,61.09107493828545,-61.09107493828545,59.99999999999999,-59.99999999999999,58.08243837776544,-61.88118880174447
1.8,0.0,-7.599999999999994,0.0,100.0,92.4,100.0,0.0,36.0,0.0,0.0,20.0,0.0,61.04211090491557,-61.04211090491557,59.99999999999999,-59.99999999999999,58.16965671207688,-61.79717720631932
1.81,0.0,-7.238999999999997,0.0,100.0,92.761,100.0,0.0,36.2,0.0,0.0,20.0,0.0,60.99285073213919,-60.99285073213919,59.99999999999999,-59.99999999999999,58.2572945511856,-61.712614848105346
1.82,0.0,-6.875999999999998,0.0,100.0,93.124,100.0,0.0,36.4,0.0,0.0,20.0,0.0,60.94329396012496,-60.94329396012496,59.99999999999999,-59.99999999999999,58.345350390601155,-61.62750073222205
1.83,0.0,-6.510999999999996,0.0,100.0,93.489,100.0,0.0,36.6,0.0,0.0,20.0,0.0,60.8934401242977,-60.8934401242977,59.99999999999999,-59.99999999999999,58.43382270660169,-61.541833869475866
1.84,0.0,-6.143999999999998,0.0,100.0,93.856,100.0,0.0,36.800000000000004,0.0,0.0,20.0,0.0,60.843288755291226,-60.843288755291226,59.99999999999999,-59.99999999999999,58.522709956069555,-61.45561327655681
1.85,0.0,-5.774999999999999,0.0,100.0,94.225,100.0,0.0,37.0,0.0,0.0,20.0,0.0,60.7928393789006,-60.7928393789006,59.99999999999999,-59.99999999999999,58.61201057632717,-61.368837976235895
1.86,0.0,-5.403999999999996,0.0,100.0,94.596,100.0,0.0,37.2,0.0,0.0,20.0,0.0,60.74209151603376,-60.74209151603376,59.99999999999999,-59.99999999999999,58.70172298497294,-61.28150699756344
1.87,0.0,-5.030999999999992,0.0,100.0,94.96900000000001,100.0,0.0,37.400000000000006,0.0,0.0,20.0,0.0,60.69104468266242,-60.69104468266242,59.99999999999999,-59.99999999999999,58.791845579717375,-61.19361937606803
1.8800000000000001,0.0,-4.655999999999992,0.0,100.0,95.34400000000001,100.0,0.0,37.6,0.0,0.0,20.0,0.0,60.63969838977234,-60.63969838977234,59.99999999999999,-59.99999999999999,58.882376738219456,-61.10517415395629
1.8900000000000001,0.0,-4.278999999999996,0.0,100.0,95.721,100.0,0.0,37.800000000000004,0.0,0.0,20.0,0.0,60.588052143312986,-60.588052143312986,59.99999999999999,-59.99999999999999,58.973314817923246,-61.01617038031338
1.9000000000000001,0.0,-3.8999999999999986,0.0,100.0,96.1,100.0,0.0,38.0,0.0,0.0,20.0,0.0,60.536105444146465,-60.536105444146465,59.99999999999999,-59.99999999999999,59.06465815589475,-60.92660711130408
1.9100000000000001,0.0,-3.5189999999999984,0.0,100.0,96.481,100.0,0.0,38.2,0.0,0.0,20.0,0.0,60.48385778799569,-60.48385778799569,59.99999999999999,-59.99999999999999,59.1564050686592,-60.836483410374676
1.92,0.0,-3.136000000000003,0.0,100.0,96.864,100.0,0.0,38.4,0.0,0.0,20.0,0.0,60.431308665392024,-60.431308665392024,59.99999999999999,-59.99999999999999,59.24855385203863,-60.745798348455274
1.93,0.0,-2.7510000000000048,0.0,100.0,97.249,100.0,0.0,38.6,0.0,0.0,20.0,0.0,60.37845756162203,-60.37845756162203,59.99999999999999,-59.99999999999999,59.34110278099003,-60.65455100416286
1.94,0.0,-2.3640000000000043,0.0,100.0,97.636,100.0,0.0,38.8,0.0,0.0,20.0,0.0,60.32530395667363,-60.32530395667363,59.99999999999999,-59.99999999999999,59.43405010944365,-60.56274046400488
1.95,0.0,-1.9750000000000014,0.0,100.0,98.025,100.0,0.0,39.0,0.0,0.0,20.0,0.0,60.27184732518139,-60.27184732518139,59.99999999999999,-59.99999999999999,59.527394070142265,-60.470365822583226
1.96,0.0,-1.5840000000000032,0.0,100.0,98.416,100.0,0.0,39.2,0.0,0.0,20.0,0.0,60.21808713637128,-60.21808713637128,59.99999999999999,-59.99999999999999,59.62113287448052,-60.37742618279883
1.97,0.0,-1.1910000000000025,0.0,100.0,98.809,100.0,0.0,39.4,0.0,0.0,20.0,0.0,60.16402285400437,-60.16402285400437,59.99999999999999,-59.99999999999999,59.715264712345295,-60.2839206560567
1.98,0.0,-0.7959999999999994,0.0,100.0,99.20400000000001,100.0,0.0,39.6,0.0,0.0,20.0,0.0,60.10965393632006,-60.10965393632006,59.99999999999999,-59.99999999999999,59.80978775195632,-60.18984836247123
1.99,0.0,-0.3990000000000009,0.0,100.0,99.601,100.0,0.0,39.8,0.0,0.0,20.0,0.0,60.054979835978315,-60.054979835978315,59.99999999999999,-59.99999999999999,59.90470013970785,-60.0952084310721
2.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,40.0,0.0,0.0,20.0,0.0,60.00000000000115,-60.00000000000115,59.99999999999999,-59.99999999999999,60.00000000001077,-60.00000000001029
2.0100000000000002,0.0,0.399000000000008,0.0,100.0,100.399,100.0,0.0,39.8,0.0,0.0,-20.0,0.0,59.94498968756363,-59.94498968756363,59.99999999999999,-59.99999999999999,60.095208431072784,-59.90470013970758
2.02,0.0,0.7959999999999994,0.0,100.0,100.79599999999999,100.0,0.0,39.6,0.0,0.0,-20.0,0.0,59.89022476774337,-59.89022476774337,59.99999999999999,-59.99999999999999,60.189848362471906,-59.809787751956065
2.0300000000000002,0.0,1.1910000000000096,0.0,100.0,101.191,100.0,0.0,39.39999999999999,0.0,0.0,-20.0,0.0,59.8357055984101,-59.8357055984101,59.99999999999999,-59.99999999999999,60.28392065605733,-59.71526471234505
2.04,0.0,1.5840000000000032,0.0,100.0,101.584,100.0,0.0,39.2,0.0,0.0,-20.0,0.0,59.78143253776042,-59.78143253776042,59.99999999999999,-59.99999999999999,60.37742618279944,-59.62113287448031
2.05,0.0,1.9749999999999943,0.0,100.0,101.975,100.0,0.0,39.0,0.0,0.0,-20.0,0.0,59.72740594429661,-59.72740594429661,59.99999999999999,-59.99999999999999,60.470365822583815,-59.52739407014206
2.06,0.0,2.3640000000000043,0.0,100.0,102.364,100.0,0.0,38.8,0.0,0.0,-20.0,0.0,59.67362617680564,-59.67362617680564,59.99999999999999,-59.99999999999999,60.56274046400546,-59.43405010944346
2.07,0.0,2.7509999999999977,0.0,100.0,102.751,100.0,0.0,38.6,0.0,0.0,-20.0,0.0,59.62009359433779,-59.62009359433779,59.99999999999999,-59.99999999999999,60.65455100416341,-59.341102780989836
2.08,0.0,3.136000000000003,0.0,100.0,103.136,100.0,0.0,38.4,0.0,0.0,-20.0,0.0,59.566808556185414,-59.566808556185414,59.99999999999999,-59.99999999999999,60.74579834845581,-59.24855385203847
2.09,0.0,3.5189999999999912,0.0,100.0,103.51899999999999,100.0,0.0,38.2,0.0,0.0,-20.0,0.0,59.513771421861456,-59.513771421861456,59.99999999999999,-59.99999999999999,60.83648341037518,-59.15640506865903
2.1,0.0,3.8999999999999986,0.0,100.0,103.9,100.0,0.0,38.0,0.0,0.0,-20.0,0.0,59.460982551078,-59.460982551078,59.99999999999999,-59.99999999999999,60.926607111304584,-59.06465815589459
2.11,0.0,4.278999999999989,0.0,100.0,104.279,100.0,0.0,37.800000000000004,0.0,0.0,-20.0,0.0,59.40844230372462,-59.40844230372462,59.99999999999999,-59.99999999999999,61.01617038031385,-58.97331481792312
2.12,0.0,4.656000000000006,0.0,100.0,104.656,100.0,0.0,37.599999999999994,0.0,0.0,-20.0,0.0,59.356151039846694,-59.356151039846694,59.99999999999999,-59.99999999999999,61.10517415395675,-58.88237673821934
2.13,0.0,5.030999999999999,0.0,100.0,105.031,100.0,0.0,37.400000000000006,0.0,0.0,-20.0,0.0,59.30410911962369,-59.30410911962369,59.99999999999999,-59.99999999999999,61.193619376068476,-58.79184557971726
2.14,0.0,5.404000000000011,0.0,100.0,105.40400000000001,100.0,0.0,37.199999999999996,0.0,0.0,-20.0,0.0,59.252316903347264,-59.252316903347264,59.99999999999999,-59.99999999999999,61.28150699756387,-58.70172298497284
2.15,0.0,5.774999999999999,0.0,100.0,105.775,100.0,0.0,37.0,0.0,0.0,-20.0,0.0,59.2007747513993,-59.2007747513993,59.99999999999999,-59.99999999999999,61.36883797623631,-58.61201057632708
2.16,0.0,6.1440000000000055,0.0,100.0,106.144,100.0,0.0,36.8,0.0,0.0,-20.0,0.0,59.14948302422994,-59.14948302422994,59.99999999999999,-59.99999999999999,61.455613276557195,-58.522709956069484
2.17,0.0,6.510999999999996,0.0,100.0,106.511,100.0,0.0,36.6,0.0,0.0,-20.0,0.0,59.0984420823355,-59.0984420823355,59.99999999999999,-59.99999999999999,61.54183386947624,-58.433822706601624
2.18,0.0,6.876000000000005,0.0,100.0,106.876,100.0,0.0,36.4,0.0,0.0,-20.0,0.0,59.047652286236165,-59.047652286236165,59.99999999999999,-59.99999999999999,61.62750073222242,-58.34535039060109
2.19,0.0,7.238999999999997,0.0,100.0,107.239,100.0,0.0,36.2,0.0,0.0,-20.0,0.0,58.997113996453855,-58.997113996453855,59.99999999999999,-59.99999999999999,61.7126148481057,-58.257294551185545
2.2,0.0,7.6000000000000085,0.0,100.0,107.60000000000001,100.0,0.0,36.0,0.0,0.0,-20.0,0.0,58.94682757348984,-58.94682757348984,59.99999999999999,-59.99999999999999,61.79717720631966,-58.169656712076836
2.21,0.0,7.958999999999996,0.0,100.0,107.959,100.0,0.0,35.8,0.0,0.0,-20.0,0.0,58.89679337780228,-58.89679337780228,59.99999999999999,-59.99999999999999,61.88118880174479,-58.08243837776542
2.22,0.0,8.31600000000001,0.0,100.0,108.316,100.0,0.0,35.599999999999994,0.0,0.0,-20.0,0.0,58.84701176978375,-58.84701176978375,59.99999999999999,-59.99999999999999,61.96465063475275,-57.995641033674616
2.23,0.0,8.671000000000006,0.0,100.0,108.671,100.0,0.0,35.4,0.0,0.0,-20.0,0.0,58.79748310973874,-58.79748310973874,59.99999999999999,-59.99999999999999,62.04756371101148,-57.9092661463251
2.24,0.0,9.024000000000008,0.0,100.0,109.024,100.0,0.0,35.199999999999996,0.0,0.0,-20.0,0.0,58.74820775786088,-58.74820775786088,59.99999999999999,-59.99999999999999,62.129929041291135,-57.823315163499274
2.25,0.0,9.375,0.0,100.0,109.375,100.0,0.0,35.0,0.0,0.0,-20.0,0.0,58.69918607421032,-58.69918607421032,59.99999999999999,-59.99999999999999,62.21174764127107,-57.73778951440559
2.2600000000000002,0.0,9.724000000000004,0.0,100.0,109.724,100.0,0.0,34.8,0.0,0.0,-20.0,0.0,58.65041841869089,-58.65041841869089,59.99999999999999,-59.99999999999999,62.293020531347665,-57.65269060984293
2.27,0.0,10.070999999999998,0.0,100.0,110.071,100.0,0.0,34.6,0.0,0.0,-20.0,0.0,58.601905151027275,-58.601905151027275,59.99999999999999,-59.99999999999999,62.37374873644321,-57.56801984236471
2.2800000000000002,0.0,10.416000000000011,0.0,100.0,110.41600000000001,100.0,0.0,34.39999999999999,0.0,0.0,-20.0,0.0,58.55364663074206,-58.55364663074206,59.99999999999999,-59.99999999999999,62.45393328581569,-57.483778586442966
2.29,0.0,10.759,0.0,100.0,110.759,100.0,0.0,34.2,0.0,0.0,-20.0,0.0,58.50564321713272,-58.50564321713272,59.99999999999999,-59.99999999999999,62.53357521286962,-57.39996819863225
2.3000000000000003,0.0,11.100000000000016,0.0,100.0,111.10000000000002,100.0,0.0,33.99999999999999,0.0,0.0,-20.0,0.0,58.45789526924861,-58.45789526924861,59.99999999999999,-59.99999999999999,62.61267555496801,-57.31659001773326
2.31,0.0,11.439000000000007,0.0,100.0,111.43900000000001,100.0,0.0,33.8,0.0,0.0,-20.0,0.0,58.410403145867804,-58.410403145867804,59.99999999999999,-59.99999999999999,62.69123535324512,-57.233645364956374
2.32,0.0,11.775999999999996,0.0,100.0,111.776,100.0,0.0,33.6,0.0,0.0,-20.0,0.0,58.363167205473886,-58.363167205473886,59.99999999999999,-59.99999999999999,62.7692556524207,-57.151135544084724
2.33,0.0,12.111000000000004,0.0,100.0,112.111,100.0,0.0,33.4,0.0,0.0,-20.0,0.0,58.31618780623271,-58.31618780623271,59.99999999999999,-59.99999999999999,62.846737500614864,-57.06906184163718
2.34,0.0,12.443999999999996,0.0,100.0,112.44399999999999,100.0,0.0,33.2,0.0,0.0,-20.0,0.0,58.269465305969156,-58.269465305969156,59.99999999999999,-59.99999999999999,62.923681949164425,-56.98742552703091
2.35,0.0,12.774999999999999,0.0,100.0,112.775,100.0,0.0,33.0,0.0,0.0,-20.0,0.0,58.223000062143605,-58.223000062143605,59.99999999999999,-59.99999999999999,63.000090052440186,-56.906227852743555
2.36,0.0,13.103999999999992,0.0,100.0,113.10399999999998,100.0,0.0,32.800000000000004,0.0,0.0,-20.0,0.0,58.17679243182869,-58.17679243182869,59.99999999999999,-59.99999999999999,63.075962867665375,-56.82547005447515
2.37,0.0,13.431000000000004,0.0,100.0,113.43100000000001,100.0,0.0,32.599999999999994,0.0,0.0,-20.0,0.0,58.130842771685664,-58.130842771685664,59.99999999999999,-59.99999999999999,63.151301454735346,-56.74515335130954
2.38,0.0,13.756,0.0,100.0,113.756,100.0,0.0,32.400000000000006,0.0,0.0,-20.0,0.0,58.08515143794098,-58.08515143794098,59.99999999999999,-59.99999999999999,63.22610687603829,-56.66527894587538
2.39,0.0,14.079000000000008,0.0,100.0,114.07900000000001,100.0,0.0,32.199999999999996,0.0,0.0,-20.0,0.0,58.0397187863626,-58.0397187863626,59.99999999999999,-59.99999999999999,63.30038019627729,-56.58584802450675
2.4,0.0,14.399999999999999,0.0,100.0,114.4,100.0,0.0,32.0,0.0,0.0,-20.0,0.0,57.99454517223643,-57.99454517223643,59.99999999999999,-59.99999999999999,63.37412248229353,-56.50686175740319
2.41,0.0,14.719000000000001,0.0,100.0,114.719,100.0,0.0,31.799999999999997,0.0,0.0,-20.0,0.0,57.94963095034256,-57.94963095034256,59.99999999999999,-59.99999999999999,63.4473348028906,-56.428321298789314
2.42,0.0,15.036000000000001,0.0,100.0,115.036,100.0,0.0,31.6,0.0,0.0,-20.0,0.0,57.904976474931615,-57.904976474931615,59.99999999999999,-59.99999999999999,63.520018228660255,-56.35022778707385
2.43,0.0,15.350999999999999,0.0,100.0,115.351,100.0,0.0,31.4,0.0,0.0,-20.0,0.0,57.86058209970091,-57.86058209970091,59.99999999999999,-59.99999999999999,63.59217383180916,-56.27258234500813
2.44,0.0,15.663999999999994,0.0,100.0,115.66399999999999,100.0,0.0,31.200000000000003,0.0,0.0,-20.0,0.0,57.81644817777063,-57.81644817777063,59.99999999999999,-59.99999999999999,63.66380268598714,-56.195386079844056
2.45,0.0,15.975000000000009,0.0,100.0,115.97500000000001,100.0,0.0,30.999999999999996,0.0,0.0,-20.0,0.0,57.77257506165997,-57.77257506165997,59.99999999999999,-59.99999999999999,63.73490586611645,-56.118640083491414
2.46,0.0,16.284,0.0,100.0,116.28399999999999,100.0,0.0,30.8,0.0,0.0,-20.0,0.0,57.728963103263254,-57.728963103263254,59.99999999999999,-59.99999999999999,63.805484448222536,-56.04234543267451
2.47,0.0,16.591000000000008,0.0,100.0,116.59100000000001,100.0,0.0,30.599999999999994,0.0,0.0,-20.0,0.0,57.685612653825956,-57.685612653825956,59.99999999999999,-59.99999999999999,63.87553950926588,-55.96650318908841
2.48,0.0,16.896,0.0,100.0,116.896,100.0,0.0,30.4,0.0,0.0,-20.0,0.0,57.64252406392071,-57.64252406392071,59.99999999999999,-59.99999999999999,63.94507212697533,-55.89111439955416
